image,pred,precision,recall,f1,r1_f1,r2_f1,rl_f1,exact_match,normalized_exact_match,char_lev_ratio,token_jaccard
2372572028_53b76104a9.jpg,লাল হেলমেট পরা একটি ছেলে একটি হলুদ <unk> হেলমেট পরা একটি ছেলে একটি হলুদ <unk> হেলমেট পরা একটি ছেলে একটি হলুদ <unk> হেলমেট পরা একটি ছেলে একটি হলুদ <unk> হেলমেট পরা একটি ছেলে একটি হলুদ <unk> হেলমেট পরা একটি ছেলে,0.07499999998125,0.29999999969999996,0.11999999675200007,0.11999999675200007,0.045454543419421574,0.08695651943289232,0,0,0.17763157894736847,0.21428571413265304
1893.png,একজন শারি পরা মহিলা তার পিছনে কিছু মানুষ।,0.24999999968749997,0.18181818165289254,0.21052631069252087,0.21052631069252087,0.0,0.21052631069252087,0,0,0.40476190476190477,0.11764705875432525
1309.png,ছয়জন পুরুষ হাতে ব্যানার নিয়ে হেঁটে যাচ্ছে।,0.571428570612245,0.4444444439506172,0.49999999445312515,0.49999999445312515,0.4285714230612245,0.49999999445312515,0,0,0.5588235294117647,0.3333333330555555
IMG_0056.JPG,লোক গুলো দাঁড়িয়ে আছে,0.7499999981250001,0.37499999953124996,0.49999999472222234,0.49999999472222234,0.1999999954000001,0.49999999472222234,0,0,0.5833333333333333,0.3333333329629629
707941195_4386109029.jpg,একটি কালো কুকুর পানি পান করছে,0.49999999916666665,0.3333333329629629,0.3999999946666667,0.3999999946666667,0.3076923024852071,0.3999999946666667,0,0,0.47058823529411764,0.2727272724793388
IMG_2503.JPG,কপালে কালো মালা আছে,0.7499999981250001,0.49999999916666665,0.5999999940000001,0.5999999940000001,0.49999999406250006,0.5999999940000001,0,0,0.6,0.4285714279591837
5713.png,রাতের বেলায় আলোতে অন্ধকারে আতশবাজি ঘর দেখা যাচ্ছে।,0.12499999984374999,0.09090909082644627,0.10526315290858747,0.10526315290858747,0.0,0.10526315290858747,0,0,0.28205128205128205,0.05555555552469135
7913.png,একটি শিশু দৌড় দিচ্ছে।,0.249999999375,0.3333333322222222,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.46153846153846156,0.16666666638888888
7573.png,একটি কুকুর পানি দিয়ে মাছ ধরছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.44999999999999996,0.0
3559993787_c49644dcc5.jpg,এক লোক তার সাইকেল নিয়ে একটি পাহাড়ের উপর দিয়ে উড়ছে,0.3999999996,0.3333333330555555,0.3636363583471074,0.3636363583471074,0.11111110598765454,0.19999999480000014,0,0,0.41025641025641024,0.2352941175086505
8712.png,একজন পুরুষ ও একজন পুরুষ আছে।,0.16666666638888888,0.1999999996,0.1818181765289258,0.1818181765289258,0.0,0.1818181765289258,0,0,0.31818181818181823,0.12499999984374999
8540.png,মাথায় <unk> হাসি দিয়ে মুখ ঢেকে চেয়ে আছে একজন ছোট মেয়ে।,0.18181818165289254,0.16666666652777776,0.17391303833648408,0.17391303833648408,0.0,0.08695651667296815,0,0,0.3055555555555556,0.09523809519274376
3731.png,একটি শিশু আছে।,0.9999999966666667,0.4285714279591837,0.5999999946000001,0.5999999946000001,0.24999999562500003,0.5999999946000001,0,0,0.375,0.4285714279591837
3335885203_a3fe8e541f.jpg,ছেলেরা ফুটবল খেলছে,0.6666666644444444,0.6666666644444444,0.6666666594444445,0.6666666594444445,0.0,0.6666666594444445,0,0,0.75,0.49999999875
DSC_9293.JPG,একজন নারী নৃত্য করছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,0.0
3349258288_5300c40430.jpg,একটি ছেলে একটি নীল জিন্স পরা ব্যক্তি।,0.2857142853061225,0.1999999998,0.23529411252595167,0.23529411252595167,0.0,0.23529411252595167,0,0,0.3783783783783784,0.07692307686390532
1449.png,একজন পুরুষ হাতে একটি বই ধরে দাড়িয়ে আছে এবং পিছনে একজন পুরুষ আছে।,0.15384615372781063,0.3999999992,0.22222221796296296,0.22222221796296296,0.0,0.22222221796296296,0,0,0.2978723404255319,0.14285714275510203
7009.png,একটি পুরনো বাড়ির শাড়ি পরা মহিলা একটি পুরনো বাড়ির সামনে দাড়িয়ে আছে।,0.16666666652777776,0.13333333324444444,0.14814814310013733,0.14814814310013733,0.0,0.14814814310013733,0,0,0.3846153846153846,0.09090909086776859
2376694294_9a4ecc3b90.jpg,সাঁতার <unk> গগলস পরা মেয়েটি সাঁতার কাটছে,0.2857142853061225,0.1999999998,0.23529411252595167,0.23529411252595167,0.13333332835555572,0.23529411252595167,0,0,0.3448275862068966,0.14285714275510203
3328646934_5cca4cebce.jpg,একজন লোক একটি স্নোবোর্ড দিয়ে লাফ দিচ্ছে।,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.0,0.2666666613333334,0,0,0.4482758620689655,0.15384615372781063
3518755601_cebf11e515.jpg,সমুদ্র সৈকতে বালির উপরে একটি শিশু বালি নিয়ে বালি ধরে সমুদ্রের তীরে বালুতে গড়াগড়ি খাচ্ছে,0.06666666662222222,0.1111111109876543,0.08333332857638914,0.08333332857638914,0.0,0.08333332857638914,0,0,0.3157894736842105,0.045454545433884296
3640329164_20cb245fd5.jpg,তিনটি ছেলে এবং একটি ভাসমান টিউবের সাহায্যে পানি থেকে পানিতে ঝাঁপ দিচ্ছে,0.16666666652777776,0.18181818165289254,0.17391303833648408,0.17391303833648408,0.0,0.17391303833648408,0,0,0.24444444444444446,0.10526315783933518
337647771_3b819feaba.jpg,একটি কুকুর একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল রঙের একটি নীল,0.07499999998125,0.49999999916666665,0.1304347802835539,0.1304347802835539,0.09090908885330583,0.1304347802835539,0,0,0.18493150684931503,0.2857142853061225
3265964840_5374ed9c53.jpg,একটি ছেলে তার স্কেটবোর্ড দিয়ে যাত্রা করছে,0.2857142853061225,0.24999999968749997,0.2666666613333334,0.2666666613333334,0.0,0.2666666613333334,0,0,0.4358974358974359,0.15384615372781063
3889.png,একজন নারী ও একজন মহিলা বসে।,0.33333333277777777,0.24999999968749997,0.2857142804081633,0.2857142804081633,0.0,0.2857142804081633,0,0,0.4482758620689655,0.18181818165289254
8309.png,শাড়ি পরে মাথায় ঘোমটা দেওয়া <unk> পরে একজন নারী হেঁটে যাচ্ছে।,0.09090909082644627,0.249999999375,0.13333332924444455,0.13333332924444455,0.0,0.13333332924444455,0,0,0.3589743589743589,0.07692307686390532
6091.png,একটি শিশু তাকিয়ে আছে।,0.9999999975,0.7999999984,0.8888888819753088,0.8888888819753088,0.5714285648979592,0.8888888819753088,0,0,0.8125,0.7999999984
village-house-design-ideas.jpg,প্রকৃতির কোলে একটা স্কুল ঘর।,0.3999999992,0.33333333277777777,0.36363635801652905,0.36363635801652905,0.2222222167901236,0.36363635801652905,0,0,0.64,0.2222222219753086
cow-4684904.jpg,একজন পুরুষ ও একটি গরু নিয়ে যাচ্ছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34615384615384615,0.0
3698607223_22fe09763a.jpg,একজন স্নোবোর্ডার একটি বরফের উপরে উঠে যায়।,0.2857142853061225,0.18181818165289254,0.22222221722222232,0.22222221722222232,0.0,0.22222221722222232,0,0,0.3666666666666667,0.124999999921875
2108799322_e25aa6e185.jpg,একটি কালো কুকুর মুখে কিছু একটা গাছের পাশে দৌড়াচ্ছে,0.4444444439506172,0.7999999984,0.5714285660204083,0.5714285660204083,0.33333332833333335,0.5714285660204083,0,0,0.5,0.3999999996
3591170729_406fdb74e5.jpg,একজন বৃদ্ধ লোক শুয়ে আছে।,0.3999999992,0.15384615372781063,0.22222221796296296,0.22222221796296296,0.0,0.22222221796296296,0,0,0.29268292682926833,0.13333333324444444
346095804_1259484421628369_2439464680215441902_n.jpg,একটি নৌকায় ২ জন মানুষ দেখা যায়।,0.2857142853061225,0.1999999998,0.23529411252595167,0.23529411252595167,0.0,0.23529411252595167,0,0,0.32608695652173914,0.13333333324444444
3368.png,একজন নারী মুখে রঙ মেখে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33333333333333337,0.0
3370308329_7f2de5bb58.jpg,একজন লোক একটি বরফের স্কেটিং করছেন,0.33333333277777777,0.33333333277777777,0.3333333277777778,0.3333333277777778,0.19999999460000012,0.3333333277777778,0,0,0.56,0.1999999998
457945610_1a23b9ced0.jpg,একটি মেয়ে জলের মধ্যে দিয়ে যাচ্ছে,0.33333333277777777,0.24999999968749997,0.2857142804081633,0.2857142804081633,0.0,0.2857142804081633,0,0,0.47619047619047616,0.16666666652777776
3058627443_1d57ff0a2c.jpg,এক ব্যাক্তি পানির মধ্যে পড়তে শুরু করলো,0.14285714265306124,0.12499999984374999,0.13333332817777796,0.13333332817777796,0.0,0.13333332817777796,0,0,0.33333333333333337,0.07142857137755101
338.png,একজন মেয়ে শারি পরে দৌর দিয়ে হেঁটে যাচ্ছে।,0.37499999953124996,0.4285714279591837,0.3999999944888889,0.3999999944888889,0.15384614863905344,0.3999999944888889,0,0,0.46153846153846156,0.24999999979166665
3697.png,একটি নৌকা আছে।,0.9999999966666667,0.37499999953124996,0.5454545404958677,0.5454545404958677,0.22222221827160496,0.5454545404958677,0,0,0.3913043478260869,0.37499999953124996
3512.png,একজন নারী হাতে ফুল নিয়ে আছে।,0.33333333277777777,0.2222222219753086,0.2666666615111111,0.2666666615111111,0.0,0.2666666615111111,0,0,0.36111111111111116,0.15384615372781063
3591.png,একটি ঘাসের মাঠে একটি মহিলা বসে আছে।,0.14285714265306124,0.14285714265306124,0.14285713765306143,0.14285713765306143,0.0,0.14285713765306143,0,0,0.33333333333333337,0.08333333326388888
632.png,একজন পুরুষ একটি উঠুনে বসে।,0.3999999992,0.1999999998,0.2666666618666667,0.2666666618666667,0.0,0.14285713806122466,0,0,0.3142857142857143,0.15384615372781063
2753531542_ace2c870b7.jpg,একজন লোক একটি শিলা পর্বতে উঠে যায়।,0.4285714279591837,0.24999999979166665,0.31578946869806096,0.31578946869806096,0.11764705411764723,0.31578946869806096,0,0,0.4411764705882353,0.1874999998828125
1603.png,কয়েকজন পুরুষ আছে।,0.9999999966666667,0.5999999988,0.7499999934375,0.7499999934375,0.6666666600000001,0.7499999934375,0,0,0.631578947368421,0.5999999988
3570.png,একটি নৌকায় একজন লোক পানিতে ভাসছে পেছনে একটি হ্রদে সাঁতার কেটে একটি নৌকা থেকে পানিতে ভাসছে পেছনে ছড়িয়ে একটি হ্রদে সাঁতার কেটে একটি নৌকা থেকে পানিতে ভাসছে পেছনে ছড়িয়ে একটি হ্রদে সাঁতার কেটে একটি নৌকা থেকে পানিতে ভাসছে পেছনে ছড়িয়ে,0.07499999998125,0.49999999916666665,0.1304347802835539,0.1304347802835539,0.09090908885330583,0.1304347802835539,0,0,0.1333333333333333,0.1874999998828125
3291587911_81fc33300e.jpg,একটি শিশু একটি কুকুরের সাথে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর নিয়ে একটি কুকুর,0.0499999999875,0.124999999921875,0.07142856732142881,0.07142856732142881,0.0,0.07142856732142881,0,0,0.217687074829932,0.10526315783933518
975131015_9acd25db9c.jpg,একটি বাঘ <unk>,0.9999999966666667,0.49999999916666665,0.6666666607407408,0.6666666607407408,0.28571428081632655,0.6666666607407408,0,0,0.4545454545454546,0.5999999988
6287.png,একজন পুরুষ আছে।,0.9999999966666667,0.37499999953124996,0.5454545404958677,0.5454545404958677,0.22222221827160496,0.5454545404958677,0,0,0.42307692307692313,0.37499999953124996
4023.png,একটি শিশু আছে।,0.9999999966666667,0.9999999966666667,0.9999999916666666,0.9999999916666666,0.9999999900000001,0.9999999916666666,1,1,1.0,0.9999999966666667
5996.png,একটি ছেলে কাধে উপরে উঠে আছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3157894736842105,0.0
717.png,একজন মানুষ হেঁটে যাচ্ছে।,0.49999999875,0.2857142853061225,0.36363635834710756,0.36363635834710756,0.0,0.36363635834710756,0,0,0.4736842105263158,0.2222222219753086
5837.png,একটি ছেলে পানিতে দাড়িয়ে আছে।,0.1999999996,0.16666666638888888,0.1818181765289258,0.1818181765289258,0.0,0.1818181765289258,0,0,0.42105263157894735,0.0999999999
3561433412_3985208d53.jpg,একটি কুকুর একটি বাদামী এবং একটি বাদামী কুকুর একটি মাঠে দৌড়াচ্ছে,0.3636363633057851,0.4444444439506172,0.39999999464999997,0.39999999464999997,0.21052631058171756,0.39999999464999997,0,0,0.5714285714285714,0.3333333329629629
3589052481_059e5e2c37.jpg,একজন পুরুষ চশমা পরে চেয়ে আছেন।,0.33333333277777777,0.14285714275510203,0.19999999560000006,0.19999999560000006,0.11111110697530877,0.19999999560000006,0,0,0.375,0.124999999921875
3444974984_963fb441a0.jpg,একজন মহিলা বসে আছে,0.49999999875,0.24999999968749997,0.33333332833333335,0.33333332833333335,0.0,0.33333332833333335,0,0,0.34285714285714286,0.2222222219753086
4086.png,রাস্তা দিয়ে গাড়ি ও মানুষ আছে।,0.33333333277777777,0.18181818165289254,0.2352941128027682,0.2352941128027682,0.0,0.11764705411764723,0,0,0.2857142857142857,0.13333333324444444
2436.png,কয়েকজন পুরুষ আছে।,0.3333333322222222,0.16666666638888888,0.2222222172839507,0.2222222172839507,0.0,0.2222222172839507,0,0,0.30000000000000004,0.12499999984374999
5093.png,একটি বন্যার পানি জমে আছে যার পিছনে পাহাড় দেখা যাচ্ছে।,0.1999999998,0.2857142853061225,0.23529411252595167,0.23529411252595167,0.13333332835555572,0.23529411252595167,0,0,0.37142857142857144,0.13333333324444444
472860064_a96a228796.jpg,একটি কালো কুকুর খেলছে,0.49999999875,0.3999999992,0.4444444385185186,0.4444444385185186,0.11764705577854677,0.4444444385185186,0,0,0.44999999999999996,0.2857142853061225
3213395965_2a823c6865.jpg,একজন মহিলা তার মুখের সামনে একটি উলকি এবং লাল রঙের একটি কালো মানুষ তার মুখের সামনে একটি উলকি এবং লাল রঙের একটি কালো মানুষ তার মুখের সামনে একটি উলকি এবং লাল রঙের একটি কালো মানুষ তার মুখের সামনে একটি উলকি,0.0499999999875,0.49999999875,0.09090908921487605,0.09090908921487605,0.0476190462698413,0.09090908921487605,0,0,0.19047619047619047,0.14285714275510203
3026102616_3cf350af9e.jpg,এক মহিলা একটি কুকুর একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk> একটি <unk>,0.099999999975,0.4444444439506172,0.1632653030570596,0.1632653030570596,0.042553188646446534,0.1224489765431071,0,0,0.17721518987341767,0.29999999969999996
3604384157_99241be16e.jpg,সবুজ টুপি পরা একদল লোক,0.5999999988,0.29999999969999996,0.39999999502222217,0.39999999502222217,0.15384614934911253,0.39999999502222217,0,0,0.47058823529411764,0.24999999979166665
7356.png,একজন পুরুষ হাতে একটা পুতুল নিয়ে বেলুন হাতে বেলুন নিয়ে দাঁড়িয়ে আছে।,0.4999999995833333,0.9999999983333333,0.6666666614814816,0.6666666614814816,0.499999995078125,0.6666666614814816,0,0,0.6511627906976745,0.6666666659259258
6390.png,একজন পুরুষ মাথায় করে আছে।,0.5999999988,0.49999999916666665,0.5454545395041324,0.5454545395041324,0.2222222167901236,0.5454545395041324,0,0,0.6190476190476191,0.37499999953124996
2417341107_97dbab9c5e.jpg,একটি মেয়ে সৈকতে শূন্যে লাফ দিলো,0.33333333277777777,0.33333333277777777,0.3333333277777778,0.3333333277777778,0.0,0.3333333277777778,0,0,0.5217391304347826,0.1999999998
2928835996_88b9f9503d.jpg,একজন পুরুষ ও পুরুষ দাড়িয়ে আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.38095238095238093,0.0
758.png,একজন বৃদ্ধ লোক তার <unk> একটি <unk> ব্যবহার করছেন এবং পথচারীরা রাস্তার ধারে বসে আছে,0.19999999986666667,0.21428571413265304,0.2068965465873961,0.2068965465873961,0.0,0.06896551219976255,0,0,0.33333333333333337,0.12499999994791666
3039675864_0b7961844d.jpg,রাস্তার উপর কিছু মানুষ যাতায়াত করছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21739130434782605,0.0
6487.png,কয়েকজন পুরুষ আছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.23529411764705888,0.0
388.png,একজন পুরুষ কুয়াশার মাঝে একটা ব্রীজ পাড় হয়ে আছে।,0.1111111109876543,0.0999999999,0.10526315279778417,0.10526315279778417,0.0,0.10526315279778417,0,0,0.4358974358974359,0.05882352937716263
954.png,ঘরের সামনে দুইজন নারী ও দুইটি শিশু আছে।,0.6249999992187499,0.8333333319444445,0.7142857083673471,0.7142857083673471,0.4999999943055557,0.7142857083673471,0,0,0.6296296296296297,0.5555555549382716
639.png,একটি শিশু একটি <unk>,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.21739130434782605,0.0
7015.png,একটি বানর আছে।,0.9999999966666667,0.4285714279591837,0.5999999946000001,0.5999999946000001,0.24999999562500003,0.5999999946000001,0,0,0.4347826086956522,0.5999999988
7945.png,একজন বালক একটি ঝুড়ি থেকে পানি নিয়ে আছে।,0.12499999984374999,0.249999999375,0.16666666194444454,0.16666666194444454,0.0,0.16666666194444454,0,0,0.37037037037037035,0.09090909082644627
IMG_4884.JPG,হলুদ রঙের পোশাক পরেছে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4444444444444444,0.0
6422.png,নীল রঙের জামা পরে চেয়ে আছেন।,0.33333333277777777,0.33333333277777777,0.3333333277777778,0.3333333277777778,0.19999999460000012,0.3333333277777778,0,0,0.5454545454545454,0.1999999998
1676601498_7d59327523.jpg,একজন হাইকার একটি <unk> থেকে লাফ দিচ্ছে,0.14285714265306124,0.0999999999,0.11764705384083066,0.11764705384083066,0.0,0.11764705384083066,0,0,0.3529411764705882,0.0624999999609375
3463.png,একটি নৌকা পাড়ে কিছু মানুষ আছে।,0.49999999916666665,0.49999999916666665,0.4999999941666667,0.4999999941666667,0.0,0.4999999941666667,0,0,0.5909090909090908,0.3333333329629629
516394876_8b9b8021bc.jpg,একজন লোক <unk> <unk> <unk> জন্য অপেক্ষা করছেন,0.6249999992187499,0.45454545413223135,0.5263157840443214,0.5263157840443214,0.14285713765306143,0.42105262626038775,0,0,0.3125,0.24999999979166665
3103340819_46de7954a9.jpg,একজন পুরুষ বসে আছে।,0.249999999375,0.07692307686390532,0.11764705508650528,0.11764705508650528,0.0,0.11764705508650528,0,0,0.22857142857142854,0.0624999999609375
3530502404_f8c3a3f61c.jpg,একজন মোটরসাইকেল চালক একটি মোটরসাইকেলে ভেলকি করছে,0.4285714279591837,0.24999999979166665,0.31578946869806096,0.31578946869806096,0.0,0.2105263109141275,0,0,0.39583333333333337,0.1874999998828125
3530087422_7eb2b2c289.jpg,হেলমেট পরিহিত একজন লোক একটি <unk> থেকে পড়ে,0.24999999968749997,0.16666666652777776,0.1999999950000001,0.1999999950000001,0.11111110623456812,0.1999999950000001,0,0,0.4042553191489362,0.1111111110493827
4443.png,দুইটি রিক্সা ও দুইটি গাড়ি ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন মানুষ ও কয়েকজন,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1217948717948718,0.0
2587818583_4aa8e7b174.jpg,একটি ছেলে একটি <unk> সাথে খেলছে,0.33333333277777777,0.2222222219753086,0.2666666615111111,0.2666666615111111,0.0,0.1818181765289258,0,0,0.47619047619047616,0.16666666652777776
1215.png,একজন বৃদ্ধ পুরুষ দাড়িয়ে আছে।,0.3999999992,0.1999999998,0.2666666618666667,0.2666666618666667,0.0,0.2666666618666667,0,0,0.35,0.15384615372781063
3433259846_800a6079f0.jpg,ছোট মেয়েরা <unk> অনুশীলন করছে,0.3999999992,0.3999999992,0.39999999420000004,0.39999999420000004,0.2222222167901236,0.39999999420000004,0,0,0.6086956521739131,0.24999999968749997
2428086758_bce4733f7e.jpg,একটি কুকুর দৌড়াচ্ছে,0.6666666644444444,0.2222222219753086,0.3333333290277778,0.3333333290277778,0.19999999640000002,0.3333333290277778,0,0,0.33333333333333337,0.2222222219753086
7467.png,একটি মাঠে একটি কুকুর আছে।,0.1999999996,0.1111111109876543,0.14285713806122466,0.14285713806122466,0.0,0.14285713806122466,0,0,0.25,0.09090909082644627
3690189273_927d42ff43.jpg,সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk> সাঁতারের <unk>,0.02499999999375,0.3333333322222222,0.04651162658734455,0.04651162658734455,0.0,0.04651162658734455,0,0,0.08938547486033521,0.249999999375
6198.png,একজন পুরুষ শুয়ে আছে।,0.9999999975,0.9999999975,0.9999999925,0.9999999925,0.9999999916666666,0.9999999925,1,1,1.0,0.9999999975
7575.png,কয়েকজন মানুষ আছে।,0.3333333322222222,0.14285714265306124,0.1999999954000001,0.1999999954000001,0.0,0.1999999954000001,0,0,0.42307692307692313,0.1111111109876543
5521.png,একজন পুরুষ আছে।,0.9999999966666667,0.7499999981250001,0.8571428497959185,0.8571428497959185,0.39999999360000005,0.8571428497959185,0,0,0.7333333333333334,0.7499999981250001
8302.png,একজন মানুষ দেখা যাচ্ছে।,0.49999999875,0.49999999875,0.4999999937500001,0.4999999937500001,0.33333332722222225,0.4999999937500001,0,0,0.47058823529411764,0.33333333277777777
7705.png,একটি মহিলা মিলে ধানের কাজ করছে।,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2857142857142857,0.0
3603116579_4a28a932e2.jpg,একজন বেসবল খেলোয়াড় বেসে স্লাইড করলো,0.33333333277777777,0.3999999992,0.36363635801652905,0.36363635801652905,0.2222222167901236,0.36363635801652905,0,0,0.46153846153846156,0.2222222219753086
1024138940_f1fefbdce1.jpg,দুটি কুকুর একটি <unk>,0.7499999981250001,0.4285714279591837,0.5454545398347109,0.5454545398347109,0.28571428000000004,0.4444444385185186,0,0,0.5263157894736843,0.37499999953124996
3004.png,একজন বৃদ্ধ নারী আছে।,0.249999999375,0.08333333326388888,0.1249999960937501,0.1249999960937501,0.0,0.1249999960937501,0,0,0.4285714285714286,0.06666666662222222
448590900_db83c42006.jpg,একটি কালো কুকুর একটি <unk>,0.5999999988,0.37499999953124996,0.46153845609467453,0.46153845609467453,0.1818181768595043,0.46153845609467453,0,0,0.5,0.2857142853061225
2748729903_3c7c920c4d.jpg,একটি নৌকা দিয়ে পানিতে নেমে ধর্মজাল দিয়ে মাছ ধরছেন।,0.2222222219753086,0.2857142853061225,0.24999999476562512,0.24999999476562512,0.1428571377551022,0.24999999476562512,0,0,0.3939393939393939,0.15384615372781063
3268443910_b36dbc1e5c.jpg,একজন লোক একটি ম্যাচে একজন খেলোয়াড় বল আঘাত করছে,0.3333333329629629,0.49999999916666665,0.3999999946666667,0.3999999946666667,0.09999999510000022,0.3999999946666667,0,0,0.5833333333333333,0.2727272724793388
8888.png,একটি দোকানের ভিতর একজন পুরুষ বসে আছে।,0.2857142853061225,0.3999999992,0.33333332791666676,0.33333332791666676,0.1999999948000001,0.33333332791666676,0,0,0.25,0.1999999998
inbound334067910418498238.jpg,কয়েকজন বন্ধু মিলে সেলফি তুলছে যার পিছনে কয়েকটা বেলুন নিয়ে আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে কয়েকজন পুরুষ আছে। পিছনে,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.10303030303030303,0.0
2759.png,একজন নারী তাকিয়ে আছে।,0.249999999375,0.3333333322222222,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.5,0.16666666638888888
2283.png,একজন নারী আছে।,0.3333333322222222,0.249999999375,0.28571428000000004,0.28571428000000004,0.0,0.28571428000000004,0,0,0.46153846153846156,0.16666666638888888
7548.png,একটি মাঠে কিছু মানুষ দাড়িয়ে আছে।,0.16666666638888888,0.09090909082644627,0.11764705411764723,0.11764705411764723,0.0,0.11764705411764723,0,0,0.35,0.06666666662222222
3197917064_e679a44b8e.jpg,একটি সাদা কুকুর একটি কুকুর দৌড়ে বেড়াচ্ছে,0.4285714279591837,0.3333333329629629,0.374999994609375,0.374999994609375,0.2857142804081633,0.374999994609375,0,0,0.59375,0.2727272724793388
7285.png,একদল লোক একটি <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.07547169811320753,0.0
2512876666_9da03f9589.jpg,একজন লোক পাহাড়ের চূড়ায় পোজ দিচ্ছে।,0.33333333277777777,0.33333333277777777,0.3333333277777778,0.3333333277777778,0.19999999460000012,0.3333333277777778,0,0,0.4782608695652174,0.1999999998
3126773489_7ae425af17.jpg,সাদা রঙের জার্সি পরিহিত একজন মহিলা বাস্কেটবল খেলছে,0.24999999968749997,0.3999999992,0.3076923024852071,0.3076923024852071,0.0,0.3076923024852071,0,0,0.4,0.18181818165289254
1498.png,একজন বয়স্ক পুরুষ আছে।,0.249999999375,0.12499999984374999,0.16666666194444454,0.16666666194444454,0.0,0.16666666194444454,0,0,0.3448275862068966,0.0999999999
522.png,১ জন মহিলা শারি পরা মহিলা কুলে একটি উরনা পরা।,0.1999999998,0.2222222219753086,0.21052631058171756,0.21052631058171756,0.0,0.21052631058171756,0,0,0.4545454545454546,0.06666666662222222
3254662117_b2e7dede6e.jpg,একটি কালো চুলের মহিলা এবং একটি মেয়ে,0.2857142853061225,0.2222222219753086,0.24999999476562512,0.24999999476562512,0.0,0.24999999476562512,0,0,0.33333333333333337,0.15384615372781063
3458434150_2b0d619244.jpg,একজন লোক একটি পাথুরে চূড়ায় দাঁড়িয়ে আছে।,0.2857142853061225,0.33333333277777777,0.3076923022485208,0.3076923022485208,0.1818181765289258,0.3076923022485208,0,0,0.5769230769230769,0.18181818165289254
6329.png,একজন পুরুষ একটি শিশু নিয়ে দাড়িয়ে আছে।,0.14285714265306124,0.0999999999,0.11764705384083066,0.11764705384083066,0.0,0.11764705384083066,0,0,0.34285714285714286,0.0624999999609375
3523559027_a65619a34b.jpg,অনেকগুলো মানুষ আছে।,0.3333333322222222,0.0999999999,0.15384615005917168,0.15384615005917168,0.0,0.15384615005917168,0,0,0.375,0.09090909082644627
